symbol,log2FC_mut_vs_ctrl,t,p,fdr_bh
CASC15,1.7272627496829822,21.272674971446175,4.652302565407362e-12,3.520816632832979e-10
THSD7A,0.9462554271524191,21.145708946410014,5.047028096901754e-12,3.717464457128454e-10
RALGAPA2,1.2109684415217332,20.994737794651122,5.5635497798171504e-12,4.0123011941504867e-10
EVC,2.2960524736954526,20.948870923981875,5.731456289140911e-12,4.0786026097434597e-10
CLCN2,1.3675499342021455,20.933599941989932,5.788555090500506e-12,4.0786026097434597e-10
PCNX1,0.672112280892329,20.83206611809822,6.184006993854472e-12,4.3077230536736263e-10
AKR1E2,1.4466838545654215,20.25795318490431,9.03791681094114e-12,5.957250543125718e-10
WASH6P,0.7532556545127533,20.07549698269721,1.0217891435480005e-11,6.457286030875509e-10
PLCH2,1.193374890780895,19.951207839410667,1.1115397744744894e-11,6.81373881752862e-10
LINC00668,6.184555141822436,19.80728498972424,1.2261174233672037e-11,7.272377025625949e-10
PLXNA4,1.2974139427381506,19.79813960880134,1.2338127417048919e-11,7.272377025625949e-10
HOXA9,1.226376182573942,19.44359874072927,1.5758027614177932e-11,8.707180796565956e-10
SCRT2,1.5535063634943096,19.430238327316815,1.590527300682952e-11,8.707180796565956e-10
SLC23A2,1.2921536173733414,19.177304045393004,1.8989075192517492e-11,9.722588898879502e-10
GPR63,1.7315956336270921,19.136652660303277,1.954165472114288e-11,9.8495841670467e-10
RRBP1,1.348557259036596,19.12747831940649,1.9668724562008333e-11,9.8495841670467e-10
BARD1,1.5171141780821475,18.94886000518115,2.23270615165515e-11,1.0949190967716856e-09
GREB1,0.6786936277111038,18.901216201886488,2.3099273343820113e-11,1.1237979809334705e-09
SNX18,1.3482556764271834,18.827208546703275,2.4355948098764752e-11,1.1573795491893639e-09
RIN2,1.3495969537228731,18.480145803599548,3.1306087813921466e-11,1.4215282836988042e-09
SIX1,2.2011880208757786,18.330300130897058,3.493718032193627e-11,1.5407547868594915e-09
NDST3,1.6885049012831819,18.29458173674195,3.5867527727912013e-11,1.5593471274617068e-09
PREX2,1.6723389320428326,18.12602199931974,4.062966421719527e-11,1.7058893263795e-09
CCDC152,7.799854785510867,18.11120683487133,4.107940211277943e-11,1.7130390132744075e-09
LRRTM1,1.7689289219583622,17.6264813480554,5.916564207671935e-11,2.324906320065959e-09
SLFN5,1.1765881627240058,17.51494762604752,6.44309331805501e-11,2.475744971770208e-09
MFAP1,1.2540813963071122,17.511130421225896,6.461977087817834e-11,2.475744971770208e-09
DLL4,1.059070701548275,17.241413719711947,7.958318927941907e-11,2.9388250017038493e-09
NOP56,1.0366540483936058,17.150779741291387,8.541002650304396e-11,3.098008653631121e-09
SP140L,2.341599089963798,16.978976972999934,9.774362455381837e-11,3.3903453979775837e-09
UBOX5,1.2709759037338586,16.898879667577514,1.0413207759643722e-10,3.5368205170885774e-09
SLX4IP,1.2219601903936854,16.895256488986483,1.0443140515383891e-10,3.5368205170885774e-09
KCNB2,0.762355002741593,16.881190653408435,1.0560218786119825e-10,3.5568209427975014e-09
MAPK4,1.0120091751200992,16.851279773297886,1.081387134160258e-10,3.60266474587086e-09
CBX2,1.192642395363913,16.327807761581052,1.6486846258192164e-10,5.130170942269947e-09
DUSP10,1.633949040316989,16.29593992585489,1.6922293563053763e-10,5.171241866547046e-09
PCDHB3,1.2987601270972906,16.294862159541147,1.693723338538936e-10,5.171241866547046e-09
CLSPN,1.1962136605605804,16.167028689805996,1.8813212771251068e-10,5.598300693581022e-09
NVL,0.8171641309940613,16.118318857576345,1.9585389684246321e-10,5.774197544988379e-09
POU3F1,2.585166028464904,16.00024576487176,2.1601143177653836e-10,6.142420999793431e-09
NEUROD1,1.8324572411044122,15.987923210618765,2.1823940743918272e-10,6.165011832268157e-09
GAB2,0.6301143647471491,15.885456589054847,2.3774459599733274e-10,6.56474943001644e-09
EPHA7,2.041987774226053,15.85245485755397,2.444165297698072e-10,6.7187144730444756e-09
ARHGAP28,1.1850967537562302,15.773591087117214,2.6118365032405054e-10,7.14757043074299e-09
NEUROD2,5.053437577913777,15.535085413061894,3.198065887754228e-10,8.413795661774e-09
LINC00645,1.470755184519446,15.522327426116696,3.233148184918661e-10,8.448373573209023e-09
EBF1,1.1132041412018172,15.395835665889829,3.6040720053355676e-10,9.091753659550218e-09
ZIC3,2.122440416829674,15.35037489128866,3.7482651623951404e-10,9.378312426727433e-09
MGLL,2.4880259758985708,15.31575018155935,3.8622160632181684e-10,9.624140027450151e-09
LRRC57,0.7702642811260062,15.171631093452309,4.377809131609126e-10,1.0820955635791912e-08
LHX4,1.3808593742942141,15.165189641518435,4.4025056451423616e-10,1.0838297030009108e-08
ZKSCAN3,0.6510317787358383,15.157719733404072,4.431331611662807e-10,1.0865625111797203e-08
ZEB2,0.922986324321128,15.112297344416564,4.611008128214931e-10,1.1216460248395845e-08
LOC101927468,2.075873358403061,15.006705275857167,5.059446174185803e-10,1.2210395688094084e-08
MECOM,1.7320429628112861,14.984866695796562,5.157875164311403e-10,1.2350693264542538e-08
ESF1,1.430784461309177,14.917857292593073,5.472863489956375e-10,1.2953147951132268e-08
RNF165,0.6027268204060118,14.907388583619234,5.523899774612694e-10,1.302365600706762e-08
HSPA1L,2.5307043328264274,14.840647211560658,5.861451040939173e-10,1.3661861171466589e-08
IRX2,1.439280150857986,14.804189533344125,6.055078284691808e-10,1.4006652786853127e-08
KIF27,0.7177410474916941,14.712848242580169,6.570804578255959e-10,1.5142493257409408e-08
LINC01019,5.880463634748829,14.663594279291083,6.868181029828508e-10,1.576480070677499e-08
LINC01234,2.182251199030319,14.655981902169176,6.915408635976608e-10,1.576480070677499e-08
FAM50B,3.1607952385792744,14.655566503679724,6.917995742451015e-10,1.576480070677499e-08
LINC00654,7.385102853913251,14.620777593348038,7.138370027658857e-10,1.6173389310219024e-08
RCOR2,0.9998652971796169,14.469541636002262,8.187255916298023e-10,1.8053193801045638e-08
ZNF619,1.4695763049229222,14.449762699047087,8.336152390375292e-10,1.831563231290342e-08
POLR2D,0.6212137151664529,14.36521176317134,9.006013785022706e-10,1.9507725972505013e-08
PCDHB4,1.2072706040263643,14.278108462871463,9.75653103291384e-10,2.083886245009123e-08
ANKRD65,2.333963916797007,14.175715899247134,1.0725056035038346e-09,2.2438427813919815e-08
PTN,1.2731377993721333,14.164027971844641,1.0841967737798255e-09,2.2605871507722212e-08
SLC43A3,0.8727525710544781,14.15501524977369,1.093304817373876e-09,2.2667391063498e-08
QSER1,0.6734668974424632,14.147131891657985,1.1013384874284015e-09,2.2731329723690576e-08
GRID2,1.9928637618758362,14.127908033595968,1.1211940958554533e-09,2.306348928722795e-08
PTPN21,0.982402826964068,14.105750793446242,1.1445542758211888e-09,2.3309361165394972e-08
BCL11A,1.5825932493790384,14.042009855740895,1.2146982033999826e-09,2.4626511310648568e-08
ZNF441,0.6310047367577567,14.039752632699877,1.2172647515703942e-09,2.4626511310648568e-08
LOC107985729,3.6200044389538433,13.975152726684712,1.2932244102706638e-09,2.5906750441043036e-08
C20orf194,0.8817922474860097,13.969228209697897,1.3004396119283504e-09,2.5966432642087255e-08
SALL1,0.8343013312091737,13.845661002490536,1.4611406749564973e-09,2.8615949960010635e-08
LDB3,2.5127323863467286,13.83299164756295,1.4787764030548026e-09,2.8869106212502993e-08
NAV1,0.6837698869161734,13.787918703675517,1.5433816054830848e-09,2.9751349816387767e-08
PAK5,0.9476277534142684,13.770249180170051,1.5695238024463471e-09,3.016044172099093e-08
LOC105370469,2.2110956810621345,13.762489305117665,1.5811534785360293e-09,3.028897132320581e-08
RBM6,0.4981282495304382,13.730749239977953,1.629687679758788e-09,3.1121450083867196e-08
SORBS1,0.77742456717806,13.710260354190002,1.6618596808543189e-09,3.153931840135286e-08
DCBLD1,1.3741630388378268,13.679495610856414,1.7114455483491695e-09,3.2181476108528864e-08
ABL1,0.5983312210500764,13.656338639487648,1.7498094114954402e-09,3.260283189199711e-08
CNTN2,1.475745734073038,13.607149448846796,1.8343772726106745e-09,3.3972002057714306e-08
LINC01139,6.59485787264746,13.60261394461211,1.842391485242743e-09,3.401765001366872e-08
GZF1,1.26338552985558,13.563733928933038,1.9126440075104204e-09,3.510331666478706e-08
NHS,1.316356830283852,13.548231379299224,1.941447449587754e-09,3.5419859720157537e-08
ZNF311,1.9945204281798732,13.540174060343176,1.956600162660483e-09,3.559038278073816e-08
TSSC2,1.5850027601540806,13.52081355637387,1.9935278059355383e-09,3.59421336776025e-08
NKX6-1,2.208597626582299,13.496787336477794,2.04039120360506e-09,3.657192420496789e-08
LOC105379585,4.593599881371154,13.481345004695447,2.0711308117834727e-09,3.690706940765316e-08
FAM66B,1.3238836171559036,13.442132639204353,2.151428020307571e-09,3.789728093242934e-08
CCEPR,0.8422291870192704,13.430012753914337,2.176913124979431e-09,3.812707844606833e-08
IRX1,3.3280555639667795,13.418151040039804,2.2021672643416546e-09,3.845950236585283e-08
AKAP13,0.8651290641181973,13.396883326766522,2.2482327162894708e-09,3.904154830270384e-08
XPC,0.5873223025882962,13.334124715043613,2.390257522300566e-09,4.1274024258316816e-08
ZC3H18,0.48064764609963045,13.229127964493596,2.649693295488284e-09,4.4869115749566795e-08
RBCK1,1.1528446061096287,13.217353973145233,2.680605509517777e-09,4.526752554640213e-08
FHDC1,1.456769763312553,13.209795002438593,2.7006538239930223e-09,4.548079104691545e-08
SHC4,0.692041801854364,13.192694376277695,2.746601328419901e-09,4.609352959318423e-08
PITX1,5.0197713182422925,13.186260888617644,2.764102535284311e-09,4.609352959318423e-08
LOC100134868,4.387021371364435,13.185054711182982,2.7673969496366175e-09,4.609352959318423e-08
PAX7,4.198229848329001,13.18475719999761,2.7682101809055294e-09,4.609352959318423e-08
HYDIN2,2.7179407999108847,13.159383315562554,2.838514677418765e-09,4.7027283709667645e-08
GMEB1,0.683626348249886,13.118402607896051,2.9561119510779944e-09,4.8448220884554577e-08
PER2,0.589797064703498,13.110780471522313,2.9785514756470722e-09,4.855989506839509e-08
XRN2,1.1563079782157184,13.052328548746408,3.156789232510243e-09,5.1329225451691746e-08
SHISA3,2.0559260185959523,12.972008901606777,3.4204840224822564e-09,5.4888918999518925e-08
NR4A1,1.022338676869981,12.874871283168828,3.771140723396117e-09,5.942697335326014e-08
KIZ,0.8348103439329214,12.831219259009105,3.9410234695644e-09,6.16287598684433e-08
SYNJ2,2.2700228385068035,12.781838706811559,4.143083587550733e-09,6.445965074031978e-08
MAML1,0.6930616522320623,12.741048450663248,4.3183205364161225e-09,6.684672951573442e-08
PCDHA6,2.2818090624785055,12.732725252478456,4.355038305156477e-09,6.707634374524924e-08
PROSER1,0.600327514668395,12.722446983365032,4.40084060180258e-09,6.761191200263112e-08
ZSCAN29,0.5376713468934171,12.677425569376137,4.607601414976313e-09,7.02601907308577e-08
HOXA6,1.7973381260813124,12.658789416096432,4.696195703647612e-09,7.143344829617832e-08
RBMS3,0.8692223388328416,12.627978046546543,4.846675284461067e-09,7.335831973764528e-08
ZNF587B,0.9040009298834822,12.610423438720751,4.934700890711844e-09,7.450669078833401e-08
DRAXIN,1.7307219727508598,12.602777178157897,4.973573424328761e-09,7.490910341802286e-08
WASH9P,0.7263212233074539,12.52926137184232,5.364410971186965e-09,8.056955594488354e-08
WASH4P,0.8874874924541736,12.527226332267068,5.3756848909392126e-09,8.056955594488354e-08
SDCBP2-AS1,1.9027066804177444,12.507853848943515,5.484279373324587e-09,8.19966647767798e-08
HCRTR2,1.7542164768655102,12.471238653090055,5.6959655946289715e-09,8.474822595892135e-08
PRDM6,2.7726426314078734,12.453320564667257,5.802714091865777e-09,8.612745129088914e-08
SLC10A4,1.311861657515197,12.432351076990747,5.930355097097411e-09,8.759777528965573e-08
LZTS3,0.8676047922199083,12.388055684524124,6.209919510896376e-09,9.08953963011374e-08
SOX9,1.3609789602108509,12.383846500176372,6.237206448556014e-09,9.103351316582945e-08
EBF3,1.1565627648511914,12.346992433464612,6.481648815615444e-09,9.393027716246495e-08
JARID2,0.7707505532699643,12.326657628570253,6.620875566014024e-09,9.572162080109899e-08
AGAP11,1.6442500252082137,12.269736031060443,7.0278161632629935e-09,9.998337295986036e-08
FAM13A,1.3228205381787796,12.26946368617385,7.029826059657392e-09,9.998337295986036e-08
CCDC77,0.9248625306258513,12.231720962561878,7.314377706880896e-09,1.0331137175847901e-07
SALL4,0.971419972045589,12.202490632042384,7.54317662855086e-09,1.0563715019250748e-07
INKA2,1.1276551909394679,12.20188807541218,7.547972558616358e-09,1.0563715019250748e-07
KAT6A,0.5276236487922169,12.193015749394984,7.618967360707672e-09,1.0638785859029164e-07
C20orf96,1.059504685701146,12.143088680445643,8.031966895894469e-09,1.1119869666175349e-07
LOC105376204,0.7279095336311926,12.139191699493216,8.065191268151814e-09,1.1135050106705093e-07
FOXP1,0.9001025588974693,12.126788772837168,8.171912492404762e-09,1.12317990086191e-07
GDF6,1.77707919279191,12.111777826655105,8.303090176728177e-09,1.1386564381061235e-07
BRPF1,0.6466109909955261,12.080705437414355,8.581805781859022e-09,1.1690326542843512e-07
LINC02106,2.051367754177591,12.030987183345893,9.04870415446907e-09,1.2244714451853288e-07
FILIP1L,1.5522562445516064,12.027334921417836,9.08405275576502e-09,1.2265472112960258e-07
FOXO4,0.7489131005030653,11.964587226485952,9.714890885010519e-09,1.2980265500008775e-07
SNX5,0.9406320768956352,11.921263008480585,1.0177586505515906e-08,1.3533320017095988e-07
DLG5,0.5451649747081182,11.845121519768618,1.1048583171339522e-08,1.4440898686633533e-07
LINC01587,4.541488576692541,11.832542547051883,1.1199958991244162e-08,1.4514957424170553e-07
UPF3A,0.5497869430441484,11.738202236378923,1.2408127317972216e-08,1.593074443297887e-07
CCDC144NL-AS1,1.0143101265344747,11.737151351324599,1.2422342314786135e-08,1.593074443297887e-07
OTUD7B,0.589604160101809,11.711975473858205,1.2768124117634356e-08,1.630595850856221e-07
HEPH,2.737766576783622,11.705262096707056,1.2862050613595566e-08,1.6391760969093725e-07
VSTM4,1.2387061282795373,11.697449240102031,1.2972286975039986e-08,1.64979500325716e-07
MPP6,1.4121059783315624,11.671806276510775,1.3341224301962511e-08,1.6932030014706044e-07
BNIP2,0.5356116409064302,11.557544328905587,1.5126358239434685e-08,1.8918965913307583e-07
TRIM9,1.2043514783792253,11.525897858394046,1.5664558973616502e-08,1.9477433368817272e-07
IRX6,6.602819504453974,11.492761943785261,1.6249999997193548e-08,2.008316531911219e-07
NINL,1.7009403661048768,11.375640756476885,1.8513187124464797e-08,2.2517031165271667e-07
MGME1,0.9890972964071207,11.370865644225677,1.8612300647760103e-08,2.25927530635187e-07
INAVA,1.5302148176193855,11.323112360175992,1.963512540329028e-08,2.3647017430681613e-07
ZNF646,0.5226163010717912,11.270276252505315,2.0836926739968138e-08,2.4898705831579864e-07
GSE1,0.7738131144318752,11.267306197609347,2.090676676426923e-08,2.493355647178412e-07
PUS7L,0.7738229893530891,11.258536884241419,2.111443223344104e-08,2.4993396142994623e-07
SHB,0.9759923776272389,11.258301717797451,2.1120031324749126e-08,2.4993396142994623e-07
RBM20,1.7808420243196352,11.191333775372206,2.278062470832467e-08,2.680330699847029e-07
LINC00847,0.7230940655220721,11.165921568637037,2.3446661544072657e-08,2.748145989773717e-07
PLIN2,1.2239441185027344,11.157733688608063,2.3665649618268177e-08,2.768519697709617e-07
RNU6-36P,1.1766189543716268,11.111359473804159,2.494771960514194e-08,2.892043912935919e-07
CABP7,1.6460538940146745,11.106973440494151,2.507274599772974e-08,2.899923263511006e-07
C2orf91,4.475477132672757,11.104639174854771,2.51395572360156e-08,2.902174874892196e-07
VSX2,1.7488156794114826,11.014464327207135,2.7871187335236415e-08,3.175657590427495e-07
FNDC5,0.7253920665244753,10.980350794102197,2.898544234060859e-08,3.2722055533688887e-07
ZNF233,0.8460576766848612,10.968563136043834,2.938140180390227e-08,3.310808695917664e-07
MYBL1,1.6029890010992713,10.95162113779257,2.996061044277004e-08,3.369881504847346e-07
CCDC187,1.5166325114863508,10.930771790212535,3.069012310568346e-08,3.4267842374834174e-07
LIMCH1,0.6956377594775386,10.867167081216257,3.303477607348776e-08,3.6619019408766716e-07
STAT6,1.839250117026758,10.852077189951718,3.3618534655290094e-08,3.7198847912802937e-07
MLXIP,0.8223293259874653,10.80862957423447,3.5361436666972366e-08,3.884688293343021e-07
RGS16,1.3927314259662227,10.797000665433021,3.584405894643482e-08,3.930663351371117e-07
CHEK1,0.8938527950757934,10.786385197411802,3.629074038040864e-08,3.972539973784017e-07
LOC105379152,2.4893185000555635,10.781469631998823,3.649958121863213e-08,3.988278660788146e-07
PRKX,0.5556506982035252,10.699960382802944,4.0155372130077305e-08,4.341312718824936e-07
BCL2L11,0.9983137651385142,10.687520047231587,4.074674992861038e-08,4.3744446567530065e-07
PCDHB2,1.106454853212621,10.678599290490387,4.117651523687674e-08,4.4127978741617906e-07
TXLNA,0.6353349165050796,10.638494756427297,4.316900156773105e-08,4.5692026103904715e-07
HPS5,0.6285238147534905,10.638136219490507,4.318727012648745e-08,4.5692026103904715e-07
LMBR1L,0.5075501664279248,10.637881501196544,4.3200253800842766e-08,4.5692026103904715e-07
LOC643406,4.610023886161646,10.63725394747935,4.323225960891474e-08,4.5692026103904715e-07
ZNF256,0.51793519152477,10.625195122212967,4.3852192871520706e-08,4.618796259491786e-07
WASH3P,0.7106563874545891,10.619654482943222,4.414019503092629e-08,4.641156012685731e-07
SEC14L1P1,1.3428751691366738,10.616283921561722,4.431637997797985e-08,4.6427080199333053e-07
TET1,0.7538705164900968,10.591361641382393,4.5642544256448536e-08,4.726162099527526e-07
ZNF114,1.2693238440939414,10.569714452941406,4.68286908271511e-08,4.8245357104275e-07
SNPH,0.6802210370700756,10.564390387396411,4.7125413447331986e-08,4.8329064158241e-07
WDR76,1.2817816509880902,10.543146823240317,4.832941767340069e-08,4.929439772677973e-07
LRFN5,0.6766156950175637,10.487456998409202,5.164363161332111e-08,5.25000765820329e-07
IQGAP2,1.0062152120292673,10.476970904081776,5.2294276014146926e-08,5.307349535872859e-07
SLC43A1,1.276585742762814,10.47361530524762,5.2504321296096326e-08,5.319859331323479e-07
H19,1.3777582430986008,10.461415050779461,5.3275592197410255e-08,5.389098682675328e-07
RARG,0.9201566580879343,10.455353152527808,5.3663281478291046e-08,5.413692173466918e-07
STOX2,0.584968991550865,10.454853845085147,5.369534814792637e-08,5.413692173466918e-07
LOC101929204,4.261166376237499,10.4173298819695,5.616449295123651e-08,5.634833744534858e-07
KANSL1,0.6104976276394714,10.412949332418913,5.646051320136557e-08,5.646051320136557e-07
KLHL13,1.1536747382525243,10.336154178472704,6.192852562739414e-08,6.172713204811805e-07
SEMA3F,0.9638778636007482,10.28773793242023,6.566312336413181e-08,6.502664720874443e-07
CDC14B,0.6843233370844697,10.23318263529475,7.015995741299808e-08,6.848416225185958e-07
ZNF333,0.6365001566780597,10.203515148130595,7.274174039717421e-08,7.089139405956724e-07
LOC102723872,3.038523628701068,10.14897789735341,7.775482490973612e-08,7.517934963670068e-07
POLR3F,1.141914288054151,10.110094849507412,8.155245113432752e-08,7.872701188242957e-07
DSC2,1.4535801200157596,10.073068287368669,8.535233370464417e-08,8.19786372204773e-07
MTHFSD,0.5027708038618711,10.06680893050258,8.601308139209484e-08,8.238440452086584e-07
POU3F2,1.1442930648736442,10.048766057581506,8.794830585209591e-08,8.371476939027141e-07
ATAD3C,1.489512047117305,10.022771644797862,9.081813007549345e-08,8.604561628481837e-07
LOC107984243,1.2270086585460604,9.993564891922325,9.416170069273556e-08,8.866531877825944e-07
AGO1,0.6963708678707057,9.96546355422594,9.750237333120849e-08,9.111121166468109e-07
IRAK4,1.0196557927626755,9.934728907898451,1.013007303585628e-07,9.41947469187656e-07
NAV2,1.1003964605340404,9.925588164035876,1.0246048259478143e-07,9.48765495930529e-07
NEUROD4,2.615417352566895,9.908426376568661,1.046761877103301e-07,9.650656048143102e-07
GREM2,1.964471988878852,9.802955010193394,1.1946018449325036e-07,1.0913426690665047e-06
ZNF763,0.721969556544474,9.7992066984339,1.2002477217695766e-07,1.0948688295308787e-06
PDE2A,1.6817006779381054,9.750108773846057,1.27687525646985e-07,1.1561662218848123e-06
CRNKL1,1.1006612028122575,9.738015829956,1.2965351697430404e-07,1.1653816526252366e-06
CLDN5,2.7343337336803253,9.696665848915934,1.3662241064336112e-07,1.2195785863281418e-06
RANBP10,0.5987587944725921,9.67253804196195,1.4087159308398909e-07,1.253327816552762e-06
PAG1,1.0285522744412676,9.63011022206065,1.486875635349874e-07,1.3114457042726227e-06
PPIC,0.8127804470590888,9.618448474645586,1.5091560690934024e-07,1.3272778627751158e-06
LINC00965,2.1797304168577547,9.59840885838497,1.5482747879903408e-07,1.3558463500543986e-06
KCNH8,1.3473234688821025,9.585886853900405,1.5732639237555583e-07,1.371850334654562e-06
SPANXN3,3.261744501652644,9.580292625746395,1.5845658978120466e-07,1.3797427490891827e-06
AFDN,0.41818760709304736,9.576263549686677,1.5927591777631908e-07,1.3849097531472852e-06
TNS1,1.462514890509482,9.546230683508117,1.655267325873362e-07,1.435189350438997e-06
LHX1-DT,2.1843108842773438,9.533727385626877,1.6820537408989783e-07,1.454300342977537e-06
UBXN2A,0.6888955145027201,9.523572643687167,1.704147247466279e-07,1.469257753441391e-06
CLDN15,0.6654181567134668,9.514793706861782,1.7234957037537256e-07,1.4838523404508903e-06
NHSL1,1.2641094890469864,9.50840858155074,1.7377146757247847e-07,1.4939959273762876e-06
LINC02078,2.074376134389388,9.497954547627625,1.7612641101712916e-07,1.503775140754675e-06
MNX1,0.6909650917732598,9.493474896837608,1.7714587140825527e-07,1.5102979022706603e-06
EMP2,1.007843300936706,9.463853481901088,1.8404659428468678e-07,1.556132549283892e-06
ZC3H6,0.680086516902772,9.453176688197999,1.8660336975228814e-07,1.5718231804874704e-06
NTN3,0.9809624820008971,9.435568957344884,1.9090258397235276e-07,1.5986045662233559e-06
RBBP9,1.1019409391508415,9.423958184836625,1.9379496376821552e-07,1.6162763644886547e-06
ITPRIP,1.1172935733334304,9.417752338417033,1.953599503659938e-07,1.6249070498555521e-06
SLFN13,2.4479676525715726,9.41433281299067,1.9622800986257154e-07,1.6299155832758313e-06
UBE2O,0.48185401349913115,9.36114782923388,2.1026920279695115e-07,1.7418246123585278e-06
ANKEF1,0.9283386261255756,9.305508111279645,2.2610578841749875e-07,1.852979255346614e-06
LOC100996442,1.5093455012337789,9.285672088883482,2.3205361764313235e-07,1.899183813287585e-06
ATXN3,0.6287201516247102,9.282531510009926,2.33010439470262e-07,1.9044719919369416e-06
CUX2,0.5701137676878087,9.279902659677214,2.338145738291615e-07,1.9084997837187216e-06
KNOP1,0.6802761585954399,9.266942378958987,2.3782223168914335e-07,1.9386306918277244e-06
LINC02449,0.7630602604645573,9.238508033423944,2.4687241118995587e-07,2.0070661546345218e-06
INSM1,1.2518978051267304,9.215391764004687,2.5449906392649485e-07,2.0635969072346742e-06
MIR762HG,1.004697066851536,9.202703585348958,2.5879110240134933e-07,2.0878147879472934e-06
LHX1,1.794688533226819,9.202536409337107,2.5884816294289444e-07,2.0878147879472934e-06
DACH1,1.41979961146228,9.18226058777066,2.658686534723013e-07,2.136008972195553e-06
IRX5,1.2511775260090612,9.170912680862344,2.698857561937507e-07,2.1654446144865072e-06
HYDIN,1.2101925996493852,9.147406239528904,2.784131263324782e-07,2.2280319378826255e-06
AKAP3,1.0762431088446485,9.145058890989029,2.7928022490677033e-07,2.2320570778076953e-06
TMEM196,0.7257682349119907,9.139523056537483,2.8133649532820345e-07,2.245563432762874e-06
ITGB8,0.7180894088930998,9.122308151006344,2.8783416466995586e-07,2.2944387898918456e-06
GOLGA6L4,1.351769103469392,9.03854031815651,3.218037906773712e-07,2.545364176583594e-06
BEND7,0.5995625668473735,9.021473077228627,3.292323062792233e-07,2.590749727203644e-06
MORN1,0.6576689441032098,9.000335678242095,3.3868523772000294e-07,2.6515204434528967e-06
NOL8,0.4473633228172888,8.998532516468748,3.395048503845329e-07,2.654546853134167e-06
GRM2,1.5767268962426721,8.980714355600208,3.477179346454783e-07,2.7049631210365252e-06
ZNF75D,0.6809260481477719,8.967938836621846,3.5373617995611576e-07,2.7378823019330675e-06
MAVS,1.7741096217491068,8.959252158316247,3.578912712649227e-07,2.763064852460927e-06
EDNRB,1.950001089090571,8.952758446420756,3.610311847309611e-07,2.7803029678401903e-06
TANC1,1.6223052475446544,8.946440523932084,3.6411413780526996e-07,2.797017123742237e-06
LMX1A,3.7322185498969414,8.902290756844595,3.864522207714943e-07,2.9464578523995773e-06
LOC105375728,3.388591849903723,8.88250504220187,3.9693025859241085e-07,3.0168713424024485e-06
BFSP2-AS1,1.0104500985033587,8.881154949757676,3.976561247408121e-07,3.0168713424024485e-06
ELK4,0.5763383182311652,8.870967171824807,4.0317907131514444e-07,3.0474570988432006e-06
FLJ12825,0.7341113566919932,8.860725906798391,4.088130237322057e-07,3.0862362505891883e-06
DENND6A,0.5873715018333491,8.84973430198398,4.149526997431005e-07,3.128733148124485e-06
VWC2L,1.4999655056703831,8.845031569420401,4.1760932657038927e-07,3.1400063077051673e-06
LOC105374997,0.8900379951403752,8.844369950669128,4.1798452644166664e-07,3.1400063077051673e-06
SLC9A9,1.3524923946802234,8.836910091558206,4.2223977520752173e-07,3.1642173863350954e-06
DPF3,0.7546138413900582,8.820679852430722,4.316572237841092e-07,3.2229705015792807e-06
CC2D2A,0.7020653783666697,8.815525542829818,4.3469433322395194e-07,3.2338304158529437e-06
IRF2BP2,1.0166537369467241,8.77854327765369,4.5716093388462516e-07,3.3712250144123715e-06
CSNK2A1,1.013830973914672,8.777899622382519,4.5756267732317997e-07,3.3712250144123715e-06
CYCSP6,3.15646497413563,8.766025112997909,4.6504176289469483e-07,3.4028452714122457e-06
TRERF1,0.8129542391632315,8.761092991763569,4.6818620535356824e-07,3.4166445700206826e-06
LMX1B,4.296601219419598,8.752615875996176,4.736434886272305e-07,3.452359792253178e-06
EXOSC2,0.4811537450820669,8.738795366222863,4.826856805350133e-07,3.509920784910595e-06
ADH1C,3.8973905421478707,8.731283232377782,4.876771245169008e-07,3.537823400341541e-06
RNU6-5P,1.0668187264841746,8.726451968466677,4.909161353517039e-07,3.5571110043805494e-06
INO80D,0.5392773749706655,8.716897589553133,4.973889465095447e-07,3.5997570745023716e-06
MAST4,0.9680021112217106,8.689882666947819,5.161848275473766e-07,3.7275792050764256e-06
IGF2,0.6145176677449905,8.689767314930982,5.162666794632766e-07,3.7275792050764256e-06
NDUFAF5,1.0162495846406465,8.679965550629147,5.23272326759273e-07,3.7737168976874635e-06
GABRB2,1.6703194005742823,8.652098371151448,5.437456985434969e-07,3.898434072598405e-06
C1QTNF6,0.8737461839857775,8.640232914991564,5.52719000244422e-07,3.958139569507367e-06
EMSY,0.6062442750074566,8.635575648823608,5.562838269307227e-07,3.979019672211588e-06
LSM8,0.4819164142252855,8.631945064350612,5.590796871245422e-07,3.994357205213804e-06
LOC107985400,1.1256013211095568,8.607855514775638,5.780118340308975e-07,4.120014584429537e-06
MCM8,1.5539946459866214,8.587397902703069,5.94622855410533e-07,4.233493732481495e-06
RORB,0.972194650671271,8.581756185770125,5.992921831312878e-07,4.261787798833868e-06
GOLGA6L5P,1.41693212693154,8.575764593641741,6.042936297717993e-07,4.2874073501170485e-06
EYA4,2.9357626160563526,8.57070704466583,6.085497953533533e-07,4.3027801126996615e-06
THRAP3,0.41754781514016065,8.570687710352797,6.085661268695932e-07,4.3027801126996615e-06
TXNL4B,0.49571713641110415,8.553809549094773,6.230015726357341e-07,4.388324695372357e-06
LOC105369151,0.6821869493114895,8.553791688790943,6.230170387370873e-07,4.388324695372357e-06
NRROS,1.6257198376452544,8.553201108111855,6.235286802070674e-07,4.388324695372357e-06
